9Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00  835248/835248      void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [103]
[102]    0.0    0.00    0.00  835248         void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [102]
                0.00    0.00  835248/1670495     std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [94]
                0.00    0.00  835248/7242659     operator new(unsigned long, void*) [66]
-----------------------------------------------
                0.00    0.00  835245/835245      void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [104]
[103]    0.0    0.00    0.00  835245         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [103]
                0.00    0.00  835248/835248      void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [102]
                0.00    0.00  835247/1670495     std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [94]
-----------------------------------------------
                0.00    0.00  835245/835245      std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [155]
[104]    0.0    0.00    0.00  835245         void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [104]
                0.00    0.00  835251/835251      void std::allocator_traits<std::allocator<std::pair<int, int> > >::destroy<std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*) [101]
                0.00    0.00  835250/2505740     std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [88]
                0.00    0.00  835245/835245      std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [105]
                0.00    0.00  835245/835245      void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, std::pair<int, int>&&) [103]
-----------------------------------------------
                0.00    0.00  835245/835245      void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [104]
[105]    0.0    0.00    0.00  835245         std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [105]
-----------------------------------------------
                0.00    0.00  814007/814007      int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [108]
[106]    0.0    0.00    0.00  814007         int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [106]
                0.00    0.00  814007/814007      int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
-----------------------------------------------
                0.00    0.00  814007/814007      int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
[107]    0.0    0.00    0.00  814007         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [107]
-----------------------------------------------
                0.00    0.00  814007/814007      int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [137]
[108]    0.0    0.00    0.00  814007         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [108]
                0.00    0.00  814007/814007      int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [106]
-----------------------------------------------
                0.00    0.00  814007/814007      int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [106]
[109]    0.0    0.00    0.00  814007         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
                0.00    0.00  814008/1720115     int* std::__niter_wrap<int*>(int* const&, int*) [93]
                0.00    0.00  814007/16812072     int* std::__niter_base<int*>(int*) [63]
                0.00    0.00  814007/814007      __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [107]
-----------------------------------------------
                0.00    0.00  788903/788903      void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [142]
[110]    0.0    0.00    0.00  788903         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [110]
-----------------------------------------------
                0.00    0.00  788903/788903      void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [142]
[111]    0.0    0.00    0.00  788903         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [111]
-----------------------------------------------
                0.00    0.00      14/653720      std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [55]
                0.00    0.00      74/653720      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
                0.00    0.00   98629/653720      std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [138]
                0.00    0.00   98895/653720      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
                0.00    0.00  172568/653720      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [6]
                0.00    0.00  283540/653720      std::vector<int, std::allocator<int> >::~vector() [5]
[112]    0.0    0.00    0.00  653720         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [112]
-----------------------------------------------
                0.00    0.00      37/645159      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
                0.00    0.00  322561/645159      void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [175]
                0.00    0.00  322561/645159      void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [119]
[113]    0.0    0.00    0.00  645159         int&& std::forward<int>(std::remove_reference<int>::type&) [113]
-----------------------------------------------
                0.00    0.00  542385/542385      std::allocator<int>::allocator(std::allocator<int> const&) [27]
[114]    0.0    0.00    0.00  542385         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [114]
-----------------------------------------------
                0.00    0.00   98625/443761      std::vector<int, std::allocator<int> >::cbegin() const [141]
                0.00    0.00  172568/443761      std::vector<int, std::allocator<int> >::begin() const [125]
                0.00    0.00  172568/443761      std::vector<int, std::allocator<int> >::end() const [30]
[115]    0.0    0.00    0.00  443761         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [115]
-----------------------------------------------
                0.00    0.00  401028/401028      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [117]
[116]    0.0    0.00    0.00  401028         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [116]
                0.00    0.00 5634824/6085302     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [68]
                0.00    0.00 5634823/7242659     operator new(unsigned long, void*) [66]
-----------------------------------------------
                0.00    0.00   49450/401028      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
                0.00    0.00  351578/401028      std::vector<int, std::allocator<int> >::push_back(int const&) [11]
[117]    0.0    0.00    0.00  401028         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [117]
                0.00    0.00  401028/6085302     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [68]
                0.00    0.00  401028/401028      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [116]
-----------------------------------------------
                0.00    0.00      37/345351      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
                0.00    0.00   49450/345351      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
                0.00    0.00   86285/345351      Parent1(std::vector<int, std::allocator<int> > const&, int, int) [4]
                0.00    0.00   98625/345351      std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [24]
                0.00    0.00  110954/345351      indexToPerm(int, int) [10]
[118]    0.0    0.00    0.00  345351         std::vector<int, std::allocator<int> >::begin() [118]
                0.00    0.00  345314/1059881     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [95]
-----------------------------------------------
                0.00    0.00  322561/322561      void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [175]
[119]    0.0    0.00    0.00  322561         void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [119]
                0.00    0.00  322561/645159      int&& std::forward<int>(std::remove_reference<int>::type&) [113]
                0.00    0.00  322561/7242659     operator new(unsigned long, void*) [66]
-----------------------------------------------
                0.00    0.00   12329/304023      indexToPerm(int, int) [10]
                0.00    0.00   49450/304023      std::vector<int, std::allocator<int> >::push_back(int const&) [11]
                0.00    0.00   86285/304023      Parent1(std::vector<int, std::allocator<int> > const&, int, int) [4]
                0.00    0.00  155959/304023      std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [45]
[120]    0.0    0.00    0.00  304023         std::vector<int, std::allocator<int> >::end() [120]
                0.00    0.00  304023/1059881     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [95]
-----------------------------------------------
                0.00    0.00  283540/283540      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [122]
[121]    0.0    0.00    0.00  283540         void std::_Destroy<int*>(int*, int*) [121]
                0.00    0.00 2348901/2348901     void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [89]
-----------------------------------------------
                0.00    0.00  283540/283540      std::vector<int, std::allocator<int> >::~vector() [5]
[122]    0.0    0.00    0.00  283540         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [122]
                0.00    0.00  283540/283540      void std::_Destroy<int*>(int*, int*) [121]
-----------------------------------------------
                0.00    0.00     195/283045      void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
                0.00    0.00     596/283045      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [172]
                0.00    0.00  282254/283045      bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [126]
[123]    0.0    0.00    0.00  283045         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [123]
-----------------------------------------------
                0.00    0.00  258852/258852      std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [144]
[124]    0.0    0.00    0.00  258852         std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
-----------------------------------------------
                0.00    0.00  172568/172568      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [6]
[125]    0.0    0.00    0.00  172568         std::vector<int, std::allocator<int> >::begin() const [125]
                0.00    0.00  172568/443761      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [115]
-----------------------------------------------
                0.00    0.00  141127/141127      main [8]
[126]    0.0    0.00    0.00  141127         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [126]
                0.00    0.00  282254/283045      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [123]
-----------------------------------------------
                0.00    0.00  141120/141120      main [8]
[127]    0.0    0.00    0.00  141120         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [127]
-----------------------------------------------
                0.00    0.00  141120/141120      main [8]
[128]    0.0    0.00    0.00  141120         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [128]
-----------------------------------------------
                0.00    0.00  141120/141120      std::tuple_element<0ul, std::pair<int, int> >::type& std::get<0ul, int, int>(std::pair<int, int>&) [131]
[129]    0.0    0.00    0.00  141120         int& std::__pair_get<0ul>::__get<int, int>(std::pair<int, int>&) [129]
-----------------------------------------------
                0.00    0.00  141120/141120      std::tuple_element<1ul, std::pair<int, int> >::type& std::get<1ul, int, int>(std::pair<int, int>&) [132]
[130]    0.0    0.00    0.00  141120         int& std::__pair_get<1ul>::__get<int, int>(std::pair<int, int>&) [130]
-----------------------------------------------
                0.00    0.00  141120/141120      main [8]
[131]    0.0    0.00    0.00  141120         std::tuple_element<0ul, std::pair<int, int> >::type& std::get<0ul, int, int>(std::pair<int, int>&) [131]
                0.00    0.00  141120/141120      int& std::__pair_get<0ul>::__get<int, int>(std::pair<int, int>&) [129]
-----------------------------------------------
                0.00    0.00  141120/141120      main [8]
[132]    0.0    0.00    0.00  141120         std::tuple_element<1ul, std::pair<int, int> >::type& std::get<1ul, int, int>(std::pair<int, int>&) [132]
                0.00    0.00  141120/141120      int& std::__pair_get<1ul>::__get<int, int>(std::pair<int, int>&) [130]
-----------------------------------------------
                0.00    0.00  110973/110973      std::allocator<int>::allocator() [134]
[133]    0.0    0.00    0.00  110973         __gnu_cxx::new_allocator<int>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00      15/110973      main [8]
                0.00    0.00   12328/110973      indexToPerm(int, int) [10]
                0.00    0.00   12347/110973      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [146]
                0.00    0.00   86283/110973      Parent1(std::vector<int, std::allocator<int> > const&, int, int) [4]
[134]    0.0    0.00    0.00  110973         std::allocator<int>::allocator() [134]
                0.00    0.00  110973/110973      __gnu_cxx::new_allocator<int>::new_allocator() [133]
-----------------------------------------------
                0.00    0.00      74/98970       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
                0.00    0.00   98896/98970       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
[135]    0.0    0.00    0.00   98970         std::vector<int, std::allocator<int> >::_S_use_relocate() [135]
                0.00    0.00   98896/98896       std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [136]
-----------------------------------------------
                0.00    0.00   98896/98896       std::vector<int, std::allocator<int> >::_S_use_relocate() [135]
[136]    0.0    0.00    0.00   98896         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [136]
-----------------------------------------------
                0.00    0.00       7/98636       std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [55]
                0.00    0.00   98629/98636       std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [138]
[137]    0.0    0.00    0.00   98636         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [137]
                0.00    0.00  814007/814007      int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [108]
-----------------------------------------------
                0.00    0.00   98629/98629       std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [39]
[138]    0.0    0.00    0.00   98629         std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [138]
                0.00    0.00   98629/653720      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [112]
                0.00    0.00   98629/98636       int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [137]
-----------------------------------------------
                0.00    0.00   98626/98626       std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [45]
[139]    0.0    0.00    0.00   98626         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [139]
                0.00    0.00 5030037/5030037     void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [77]
-----------------------------------------------
                0.00    0.00   98625/98625       indexToPerm(int, int) [10]
[140]    0.0    0.00    0.00   98625         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [140]
                0.00    0.00   98625/20483509     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [62]
-----------------------------------------------
                0.00    0.00   98625/98625       std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [24]
[141]    0.0    0.00    0.00   98625         std::vector<int, std::allocator<int> >::cbegin() const [141]
                0.00    0.00   98625/443761      __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [115]
-----------------------------------------------
                0.00    0.00   12329/98614       indexToPerm(int, int) [10]
                0.00    0.00   86285/98614       Parent1(std::vector<int, std::allocator<int> > const&, int, int) [4]
[142]    0.0    0.00    0.00   98614         void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [142]
                0.00    0.00  887517/986142      bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [96]
                0.00    0.00  788903/788903      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [111]
                0.00    0.00  788903/788903      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [110]
-----------------------------------------------
                0.00    0.00       7/86291       main [8]
                0.00    0.00   86284/86291       _GLOBAL__sub_I__Z11indexToPermii [1]
[143]    0.0    0.00    0.00   86291         std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [143]
-----------------------------------------------
                0.00    0.00   86284/86284       Swap(std::vector<int, std::allocator<int> > const&, int) [9]
[144]    0.0    0.00    0.00   86284         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [144]
                0.00    0.00  258852/258852      std::remove_reference<int&>::type&& std::move<int&>(int&) [124]
-----------------------------------------------
                0.00    0.00      37/49487       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [54]
                0.00    0.00   49450/49487       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [12]
[145]    0.0    0.00    0.00   49487         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [145]
                0.00    0.00 5030646/20483509     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [62]
-----------------------------------------------
                0.00    0.00   12347/12347       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [147]
[146]    0.0    0.00    0.00   12347         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [146]
                0.00    0.00   12347/1732454     std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [92]
                0.00    0.00   12347/110973      std::allocator<int>::allocator() [134]
-----------------------------------------------
                0.00    0.00   12347/12347       std::vector<int, std::allocator<int> >::vector() [148]
[147]    0.0    0.00    0.00   12347         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [147]
                0.00    0.00   12347/12347       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [146]
-----------------------------------------------
                0.00    0.00      17/12347       main [8]
                0.00    0.00   12330/12347       indexToPerm(int, int) [10]
[148]    0.0    0.00    0.00   12347         std::vector<int, std::allocator<int> >::vector() [148]
                0.00    0.00   12347/12347       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [147]
-----------------------------------------------
                0.00    0.00    2908/2908        bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [276]
[149]    0.0    0.00    0.00    2908         bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [149]
-----------------------------------------------
                0.00    0.00    1806/1806        std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [154]
[150]    0.0    0.00    0.00    1806         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [150]
-----------------------------------------------
                0.00    0.00    1192/1192        std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [173]
[151]    0.0    0.00    0.00    1192         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [151]
-----------------------------------------------
                0.00    0.00     298/894         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [162]
                0.00    0.00     596/894         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [158]
[152]    0.0    0.00    0.00     894         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [152]
-----------------------------------------------
                0.00    0.00     602/602         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [166]
[153]    0.0    0.00    0.00     602         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [153]
                0.00    0.00     602/602         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [154]
-----------------------------------------------
                0.00    0.00     602/602         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [153]
[154]    0.0    0.00    0.00     602         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [154]
                0.00    0.00    1806/1806        std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [150]
                0.00    0.00     602/602         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [155]
-----------------------------------------------
                0.00    0.00     602/602         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [154]
[155]    0.0    0.00    0.00     602         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [155]
                0.00    0.00 1670490/2505740     std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [88]
                0.00    0.00  835245/835245      void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [104]
-----------------------------------------------
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [157]
[156]    0.0    0.00    0.00     596         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [156]
-----------------------------------------------
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [173]
[157]    0.0    0.00    0.00     596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [157]
                0.00    0.00     596/596         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [156]
                0.00    0.00     596/596         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [159]
-----------------------------------------------
