Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00     120/120         main [6]
[154]    0.0    0.00    0.00     120         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [154]
                0.00    0.00     240/464         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [147]
-----------------------------------------------
                0.00    0.00       8/120         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [206]
                0.00    0.00     112/120         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[155]    0.0    0.00    0.00     120         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [155]
-----------------------------------------------
                0.00    0.00       4/120         main [6]
                0.00    0.00     116/120         _GLOBAL__sub_I__Z11indexToPermii [226]
[156]    0.0    0.00    0.00     120         std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [156]
-----------------------------------------------
                0.00    0.00     116/116         _GLOBAL__sub_I__Z11indexToPermii [226]
[157]    0.0    0.00    0.00     116         Parent1(std::vector<int, std::allocator<int> > const&, int, int) [157]
                0.00    0.00     283/1033        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [122]
                0.00    0.00     140/3600        std::vector<int, std::allocator<int> >::~vector() [77]
                0.00    0.00     116/2373        std::allocator<int>::allocator() [93]
                0.00    0.00     116/7347        std::allocator<int>::~allocator() [39]
                0.00    0.00     116/1260        std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [104]
                0.00    0.00     116/15176       std::vector<int, std::allocator<int> >::end() [18]
                0.00    0.00     116/17683       std::vector<int, std::allocator<int> >::begin() [15]
                0.00    0.00     116/1251        void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [105]
                0.00    0.00     107/151         Swap(std::vector<int, std::allocator<int> > const&, int) [151]
                0.00    0.00      33/33          FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [185]
                0.00    0.00      24/144         isIdentity(std::vector<int, std::allocator<int> > const&) [152]
-----------------------------------------------
                0.00    0.00     116/116         main [6]
[158]    0.0    0.00    0.00     116         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [158]
-----------------------------------------------
                0.00    0.00     116/116         main [6]
[159]    0.0    0.00    0.00     116         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [159]
-----------------------------------------------
                0.00    0.00     116/116         std::tuple_element<0ul, std::pair<int, int> >::type& std::get<0ul, int, int>(std::pair<int, int>&) [162]
[160]    0.0    0.00    0.00     116         int& std::__pair_get<0ul>::__get<int, int>(std::pair<int, int>&) [160]
-----------------------------------------------
                0.00    0.00     116/116         std::tuple_element<1ul, std::pair<int, int> >::type& std::get<1ul, int, int>(std::pair<int, int>&) [163]
[161]    0.0    0.00    0.00     116         int& std::__pair_get<1ul>::__get<int, int>(std::pair<int, int>&) [161]
-----------------------------------------------
                0.00    0.00     116/116         main [6]
[162]    0.0    0.00    0.00     116         std::tuple_element<0ul, std::pair<int, int> >::type& std::get<0ul, int, int>(std::pair<int, int>&) [162]
                0.00    0.00     116/116         int& std::__pair_get<0ul>::__get<int, int>(std::pair<int, int>&) [160]
-----------------------------------------------
                0.00    0.00     116/116         main [6]
[163]    0.0    0.00    0.00     116         std::tuple_element<1ul, std::pair<int, int> >::type& std::get<1ul, int, int>(std::pair<int, int>&) [163]
                0.00    0.00     116/116         int& std::__pair_get<1ul>::__get<int, int>(std::pair<int, int>&) [161]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [165]
[164]    0.0    0.00    0.00     112         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [164]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [180]
[165]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [165]
                0.00    0.00     112/112         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [164]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [167]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [167]
[166]    0.0    0.00    0.00     112         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [166]
                0.00    0.00     112/168         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [150]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [165]
[167]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [167]
                0.00    0.00     112/112         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [166]
                0.00    0.00     112/10309       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [24]
-----------------------------------------------
                0.00    0.00     112/112         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[168]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [168]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [169]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [168]
[169]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [169]
                0.00    0.00     112/112         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [172]
-----------------------------------------------
                0.00    0.00     112/112         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[170]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [170]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [171]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [170]
[171]    0.0    0.00    0.00     112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [171]
-----------------------------------------------
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [169]
[172]    0.0    0.00    0.00     112         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [172]
                0.00    0.00     336/336         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [148]
                0.00    0.00     112/112         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [173]
-----------------------------------------------
                0.00    0.00     112/112         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [172]
[173]    0.0    0.00    0.00     112         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [173]
                0.00    0.00    1264/1896        std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [94]
                0.00    0.00     632/632         void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [128]
-----------------------------------------------
                0.00    0.00       8/64          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [204]
                0.00    0.00      56/64          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[174]    0.0    0.00    0.00      64         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [174]
                0.00    0.00      56/56          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [182]
-----------------------------------------------
                0.00    0.00       4/60          main [6]
                0.00    0.00      56/60          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [139]
[175]    0.0    0.00    0.00      60         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [175]
                0.00    0.00      60/120         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [153]
-----------------------------------------------
                0.00    0.00       4/60          main [6]
                0.00    0.00      56/60          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[176]    0.0    0.00    0.00      60         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [176]
                0.00    0.00      60/120         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [153]
-----------------------------------------------
                0.00    0.00      56/56          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [182]
[177]    0.0    0.00    0.00      56         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [177]
-----------------------------------------------
                0.00    0.00      56/56          std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [183]
[178]    0.0    0.00    0.00      56         __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [178]
                0.00    0.00      56/168         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [150]
-----------------------------------------------
                0.00    0.00      56/56          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[179]    0.0    0.00    0.00      56         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [179]
                0.00    0.00     112/464         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [147]
-----------------------------------------------
                0.00    0.00      56/56          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[180]    0.0    0.00    0.00      56         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [180]
                0.00    0.00     224/224         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [149]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [165]
                0.00    0.00      56/4520        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [69]
-----------------------------------------------
                0.00    0.00      56/56          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
[181]    0.0    0.00    0.00      56         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [181]
                0.00    0.00      56/56          std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [183]
-----------------------------------------------
                0.00    0.00      56/56          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [174]
[182]    0.0    0.00    0.00      56         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [182]
                0.00    0.00      56/56          __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [177]
-----------------------------------------------
                0.00    0.00      56/56          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [181]
[183]    0.0    0.00    0.00      56         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [183]
                0.00    0.00      56/56          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [178]
-----------------------------------------------
                0.00    0.00      56/56          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [139]
[184]    0.0    0.00    0.00      56         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [184]
                0.00    0.00     112/4848        int& std::forward<int&>(std::remove_reference<int&>::type&) [58]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [170]
                0.00    0.00     112/120         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [155]
                0.00    0.00     112/464         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [147]
                0.00    0.00     112/112         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [168]
                0.00    0.00      56/56          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [180]
                0.00    0.00      56/60          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [176]
                0.00    0.00      56/56          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [179]
                0.00    0.00      56/56          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [181]
                0.00    0.00      56/592         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [137]
                0.00    0.00      56/64          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00      33/33          Parent1(std::vector<int, std::allocator<int> > const&, int, int) [157]
[185]    0.0    0.00    0.00      33         FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [185]
                0.00    0.00      58/1033        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [122]
                0.00    0.00      44/151         Swap(std::vector<int, std::allocator<int> > const&, int) [151]
                0.00    0.00      44/3600        std::vector<int, std::allocator<int> >::~vector() [77]
                0.00    0.00      33/2373        std::allocator<int>::allocator() [93]
                0.00    0.00      33/1260        std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [104]
                0.00    0.00      33/7347        std::allocator<int>::~allocator() [39]
                0.00    0.00      33/15176       std::vector<int, std::allocator<int> >::end() [18]
                0.00    0.00      33/17683       std::vector<int, std::allocator<int> >::begin() [15]
                0.00    0.00      33/1251        void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [105]
                0.00    0.00      20/20          findR(std::vector<int, std::allocator<int> > const&) [188]
                0.00    0.00      11/11          bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [193]
-----------------------------------------------
                0.00    0.00      24/24          std::vector<int, std::allocator<int> >::data() [187]
[186]    0.0    0.00    0.00      24         int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [186]
-----------------------------------------------
                0.00    0.00      24/24          main [6]
[187]    0.0    0.00    0.00      24         std::vector<int, std::allocator<int> >::data() [187]
                0.00    0.00      24/24          int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [186]
-----------------------------------------------
                0.00    0.00      20/20          FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [185]
[188]    0.0    0.00    0.00      20         findR(std::vector<int, std::allocator<int> > const&) [188]
                0.00    0.00      56/1033        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [122]
                0.00    0.00      20/21134       std::vector<int, std::allocator<int> >::size() const [12]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [133]
[189]    0.0    0.00    0.00      18         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [189]
                0.00    0.00      36/8924        std::vector<int, std::allocator<int> >::_S_use_relocate() [31]
                0.00    0.00      36/15015       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [19]
                0.00    0.00      36/72818       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [8]
                0.00    0.00      36/8924        std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
                0.00    0.00      18/4464        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [70]
                0.00    0.00      18/17683       std::vector<int, std::allocator<int> >::begin() [15]
                0.00    0.00      18/4460        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [71]
                0.00    0.00      18/6951        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [42]
                0.00    0.00      18/1821        int&& std::forward<int>(std::remove_reference<int>::type&) [95]
                0.00    0.00      18/601         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [132]
                0.00    0.00      18/8064        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [35]
-----------------------------------------------
                0.00    0.00      11/11          bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [191]
[190]    0.0    0.00    0.00      11         bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [190]
-----------------------------------------------
                0.00    0.00      11/11          bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [192]
[191]    0.0    0.00    0.00      11         bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [191]
                0.00    0.00      11/11          bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [190]
-----------------------------------------------
                0.00    0.00      11/11          bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [193]
[192]    0.0    0.00    0.00      11         bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [192]
                0.00    0.00      33/2487        int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [90]
                0.00    0.00      11/11          bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*) [191]
-----------------------------------------------
                0.00    0.00      11/11          FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [185]
[193]    0.0    0.00    0.00      11         bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [193]
                0.00    0.00      22/21134       std::vector<int, std::allocator<int> >::size() const [12]
                0.00    0.00      22/1249        std::vector<int, std::allocator<int> >::begin() const [106]
                0.00    0.00      11/1238        std::vector<int, std::allocator<int> >::end() const [107]
                0.00    0.00      11/11          bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [192]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<std::pair<int, int> >::allocator() [197]
[194]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [194]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<std::pair<int, int> >::~allocator() [198]
[195]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [195]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [213]
                0.00    0.00       4/8           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [212]
[196]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int> const* const&) [196]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [200]
[197]    0.0    0.00    0.00       8         std::allocator<std::pair<int, int> >::allocator() [197]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator() [194]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [201]
[198]    0.0    0.00    0.00       8         std::allocator<std::pair<int, int> >::~allocator() [198]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [195]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [209]
[199]    0.0    0.00    0.00       8         void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*) [199]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [203]
[200]    0.0    0.00    0.00       8         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [200]
                0.00    0.00       8/8           std::allocator<std::pair<int, int> >::allocator() [197]
                0.00    0.00       8/8           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [202]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [204]
