Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     205/205         std::vector<int, std::allocator<int> >::cbegin() const [110]
                0.00    0.00     202/202         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [111]
                0.00    0.00     199/815         std::vector<int, std::allocator<int> >::begin() [28]
                0.00    0.00     192/763         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [31]
                0.00    0.00     186/186         std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [115]
-----------------------------------------------
                0.00    0.00     176/176         _GLOBAL__sub_I__Z11indexToPermii [193]
[117]    0.0    0.00    0.00     176         Parent1(std::vector<int, std::allocator<int> > const&, int, int) [117]
                0.00    0.00     424/1096        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [25]
                0.00    0.00     168/297         std::allocator<int>::allocator() [82]
                0.00    0.00     166/658         std::vector<int, std::allocator<int> >::~vector() [45]
                0.00    0.00     161/1539        std::allocator<int>::~allocator() [15]
                0.00    0.00     155/224         void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [103]
                0.00    0.00     150/815         std::vector<int, std::allocator<int> >::begin() [28]
                0.00    0.00     146/230         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [100]
                0.00    0.00     142/711         std::vector<int, std::allocator<int> >::end() [41]
                0.00    0.00     132/172         Swap(std::vector<int, std::allocator<int> > const&, int) [118]
                0.00    0.00      30/30          FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [151]
-----------------------------------------------
                0.00    0.00      40/172         FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [151]
                0.00    0.00     132/172         Parent1(std::vector<int, std::allocator<int> > const&, int, int) [117]
[118]    0.0    0.00    0.00     172         Swap(std::vector<int, std::allocator<int> > const&, int) [118]
                0.00    0.00     614/2101        std::vector<int, std::allocator<int> >::size() const [11]
                0.00    0.00     410/1096        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [25]
                0.00    0.00     332/4024        std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00     179/324         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [74]
                0.00    0.00     164/164         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [123]
-----------------------------------------------
                0.00    0.00       4/172         main [6]
                0.00    0.00     168/172         _GLOBAL__sub_I__Z11indexToPermii [193]
[119]    0.0    0.00    0.00     172         std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [119]
-----------------------------------------------
                0.00    0.00     171/171         _GLOBAL__sub_I__Z11indexToPermii [193]
[120]    0.0    0.00    0.00     171         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [120]
                0.00    0.00     331/1392        int& std::forward<int&>(std::remove_reference<int&>::type&) [19]
                0.00    0.00     131/156         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [126]
                0.00    0.00      24/24          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
                0.00    0.00      20/24          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [158]
-----------------------------------------------
                0.00    0.00     168/168         _GLOBAL__sub_I__Z11indexToPermii [193]
[121]    0.0    0.00    0.00     168         isIdentity(std::vector<int, std::allocator<int> > const&) [121]
                0.00    0.00     192/1096        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [25]
                0.00    0.00     187/2101        std::vector<int, std::allocator<int> >::size() const [11]
-----------------------------------------------
                0.00    0.00     165/165         void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [124]
[122]    0.0    0.00    0.00     165         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [122]
                0.00    0.00     339/1392        int& std::forward<int&>(std::remove_reference<int&>::type&) [19]
-----------------------------------------------
                0.00    0.00     164/164         Swap(std::vector<int, std::allocator<int> > const&, int) [118]
[123]    0.0    0.00    0.00     164         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [123]
                0.00    0.00     533/533         std::remove_reference<int&>::type&& std::move<int&>(int&) [57]
-----------------------------------------------
                0.00    0.00     160/160         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [126]
[124]    0.0    0.00    0.00     160         void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [124]
                0.00    0.00     329/1392        int& std::forward<int&>(std::remove_reference<int&>::type&) [19]
                0.00    0.00     167/1162        operator new(unsigned long, void*) [20]
                0.00    0.00     165/165         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [122]
-----------------------------------------------
                0.00    0.00     159/159         _GLOBAL__sub_I__Z11indexToPermii [193]
[125]    0.0    0.00    0.00     159         permToIndex(std::vector<int, std::allocator<int> > const&) [125]
                0.00    0.00    3299/4024        std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00     177/658         std::vector<int, std::allocator<int> >::~vector() [45]
                0.00    0.00     150/2101        std::vector<int, std::allocator<int> >::size() const [11]
                0.00    0.00     145/324         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [74]
-----------------------------------------------
                0.00    0.00      25/156         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
                0.00    0.00     131/156         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [120]
[126]    0.0    0.00    0.00     156         void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [126]
                0.00    0.00     345/1392        int& std::forward<int&>(std::remove_reference<int&>::type&) [19]
                0.00    0.00     160/160         void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [124]
-----------------------------------------------
                0.00    0.00     138/138         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
[127]    0.0    0.00    0.00     138         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [127]
-----------------------------------------------
                0.00    0.00     127/127         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [129]
[128]    0.0    0.00    0.00     127         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [128]
                0.00    0.00     111/425         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [61]
                0.00    0.00      93/763         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [31]
-----------------------------------------------
                0.00    0.00     112/112         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [130]
[129]    0.0    0.00    0.00     112         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [129]
                0.00    0.00     314/425         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [61]
                0.00    0.00     127/127         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*) [128]
                0.00    0.00      96/96          int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [132]
-----------------------------------------------
                0.00    0.00     107/107         std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [115]
[130]    0.0    0.00    0.00     107         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::move<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [130]
                0.00    0.00     210/210         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [108]
                0.00    0.00     112/112         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [129]
-----------------------------------------------
                0.00    0.00     104/104         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [132]
[131]    0.0    0.00    0.00     104         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [131]
-----------------------------------------------
                0.00    0.00      96/96          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_move_a2<true, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [129]
[132]    0.0    0.00    0.00      96         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [132]
                0.00    0.00     104/104         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [131]
-----------------------------------------------
                0.00    0.00      92/92          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [164]
[133]    0.0    0.00    0.00      92         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [133]
-----------------------------------------------
                0.00    0.00      23/67          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [160]
                0.00    0.00      44/67          std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [150]
[134]    0.0    0.00    0.00      67         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [134]
-----------------------------------------------
                0.00    0.00      58/58          std::vector<int, std::allocator<int> >::vector() [141]
[135]    0.0    0.00    0.00      58         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [135]
                0.00    0.00      51/51          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [137]
-----------------------------------------------
                0.00    0.00      23/51          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [158]
                0.00    0.00      28/51          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [159]
[136]    0.0    0.00    0.00      51         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator(std::pair<int, int>* const&) [136]
-----------------------------------------------
                0.00    0.00      51/51          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [135]
[137]    0.0    0.00    0.00      51         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [137]
                0.00    0.00      51/297         std::allocator<int>::allocator() [82]
                0.00    0.00      40/595         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [51]
-----------------------------------------------
                0.00    0.00      51/51          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [139]
[138]    0.0    0.00    0.00      51         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
                0.00    0.00     138/138         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [127]
                0.00    0.00      48/48          std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [143]
-----------------------------------------------
                0.00    0.00      50/50          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [146]
[139]    0.0    0.00    0.00      50         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [139]
                0.00    0.00      51/51          std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
-----------------------------------------------
                0.00    0.00       4/49          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [182]
                0.00    0.00      45/49          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
[140]    0.0    0.00    0.00      49         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [140]
-----------------------------------------------
                0.00    0.00      11/49          main [6]
                0.00    0.00      38/49          indexToPerm(int, int) [149]
[141]    0.0    0.00    0.00      49         std::vector<int, std::allocator<int> >::vector() [141]
                0.00    0.00      58/58          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [135]
-----------------------------------------------
                0.00    0.00      48/48          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
[142]    0.0    0.00    0.00      48         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [142]
                0.00    0.00      43/43          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [148]
-----------------------------------------------
                0.00    0.00      48/48          std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
[143]    0.0    0.00    0.00      48         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [143]
                0.00    0.00     482/725         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [40]
                0.00    0.00     244/244         void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [87]
-----------------------------------------------
                0.00    0.00      46/46          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [147]
[144]    0.0    0.00    0.00      46         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [144]
-----------------------------------------------
                0.00    0.00      45/45          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [147]
[145]    0.0    0.00    0.00      45         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [145]
                0.00    0.00      41/41          std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [150]
                0.00    0.00      39/654         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [46]
-----------------------------------------------
                0.00    0.00      45/45          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
[146]    0.0    0.00    0.00      45         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [146]
                0.00    0.00      50/50          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [139]
-----------------------------------------------
                0.00    0.00      44/44          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [164]
[147]    0.0    0.00    0.00      44         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [147]
                0.00    0.00      46/46          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [144]
                0.00    0.00      45/45          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [145]
-----------------------------------------------
                0.00    0.00      43/43          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [142]
[148]    0.0    0.00    0.00      43         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_nothrow_relocate(std::integral_constant<bool, true>) [148]
-----------------------------------------------
                0.00    0.00      42/42          _GLOBAL__sub_I__Z11indexToPermii [193]
[149]    0.0    0.00    0.00      42         indexToPerm(int, int) [149]
                0.00    0.00     241/815         std::vector<int, std::allocator<int> >::begin() [28]
                0.00    0.00     229/4024        std::vector<int, std::allocator<int> >::operator[](unsigned long) [9]
                0.00    0.00     197/737         std::vector<int, std::allocator<int> >::push_back(int const&) [37]
                0.00    0.00     190/190         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [114]
                0.00    0.00     184/763         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator+(long) const [31]
                0.00    0.00     179/179         std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [116]
                0.00    0.00      45/230         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [100]
                0.00    0.00      45/224         void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [103]
                0.00    0.00      45/658         std::vector<int, std::allocator<int> >::~vector() [45]
                0.00    0.00      43/1539        std::allocator<int>::~allocator() [15]
                0.00    0.00      41/297         std::allocator<int>::allocator() [82]
                0.00    0.00      40/711         std::vector<int, std::allocator<int> >::end() [41]
                0.00    0.00      38/49          std::vector<int, std::allocator<int> >::vector() [141]
-----------------------------------------------
                0.00    0.00      41/41          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [145]
[150]    0.0    0.00    0.00      41         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [150]
                0.00    0.00      44/67          __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [134]
-----------------------------------------------
                0.00    0.00      30/30          Parent1(std::vector<int, std::allocator<int> > const&, int, int) [117]
[151]    0.0    0.00    0.00      30         FindPosition(std::vector<int, std::allocator<int> > const&, int, int) [151]
                0.00    0.00      53/1096        std::vector<int, std::allocator<int> >::operator[](unsigned long) const [25]
                0.00    0.00      40/172         Swap(std::vector<int, std::allocator<int> > const&, int) [118]
                0.00    0.00      40/658         std::vector<int, std::allocator<int> >::~vector() [45]
                0.00    0.00      32/815         std::vector<int, std::allocator<int> >::begin() [28]
                0.00    0.00      30/230         std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [100]
                0.00    0.00      28/297         std::allocator<int>::allocator() [82]
                0.00    0.00      28/711         std::vector<int, std::allocator<int> >::end() [41]
                0.00    0.00      27/1539        std::allocator<int>::~allocator() [15]
                0.00    0.00      24/224         void std::iota<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int) [103]
                0.00    0.00      12/12          bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [166]
                0.00    0.00       8/8           findR(std::vector<int, std::allocator<int> > const&) [167]
-----------------------------------------------
                0.00    0.00       4/30          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [180]
                0.00    0.00      26/30          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
[152]    0.0    0.00    0.00      30         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [152]
                0.00    0.00      25/25          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [154]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [154]
[153]    0.0    0.00    0.00      26         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [153]
-----------------------------------------------
                0.00    0.00      25/25          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [152]
[154]    0.0    0.00    0.00      25         std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [154]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [153]
-----------------------------------------------
                0.00    0.00      24/24          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [157]
[155]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [155]
                0.00    0.00      46/579         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [53]
-----------------------------------------------
                0.00    0.00      24/24          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [163]
[156]    0.0    0.00    0.00      24         std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [156]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [160]
-----------------------------------------------
                0.00    0.00      24/24          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [120]
